"","OBJECTID_12","Join_Count","TARGET_FID","Join_Count_1","TARGET_FID_1","Survey","Age","Age_Bin","Gender","Education","Income","Race","RaisedCity","RaisedStat","Latitude","Longitude","RaisedYear","F1002","F1007","F1009","F1014_1","F1016_1","F1017","F1018","F1018_1","F1019","F1019_1","F1020","F1020_1","F1021","F1021_1","F1022","F1023","F1024","F1024_1","F1025","F1025_1","F1026","F1026_1","F1027","F1027_1","F1029","F1030","F1032","F1033","F1034","F1035","F1038","F1039","F1039_1","F1040","F1041","F1042","F1043","F1045","F1047","F1048","F1049","F1054","F1060","F1060_1","F1061","F1062","F1063","F1064","F1065","F1066","F1067","F1068","F1068_1","F1069","F1070","F1070_1","F1071","F1072","F1072_1","F1073","F1073_1","F1074","F1075","F1076","F1077","F1078","F1079","F1079_1","F1080","F1081","F1082","F1083","F1084","F1085","F1086","F1087","F1088","F1089","F1090","F1091","F1092","F1093","F1094","F1095","F1096","F1097","F1098","F1099","F1100","F1101","F1102","F1103","F1113","F1114","F1115","F1116","F1117","F1118","F1118_1","F1119","F1120","F1121","F1122","F1123","F1124","F1125","F1126","F1127","F1128","F1129","F1130","F1134","F1135","F1136","F1138","F1140","F1141","F1142","F1143","F1144","F1145","F1146","F1147","F1148","F1149","F1150","F1151","F1152","F1153","F1154","F1155","F1156","F1157","F1158","F1159","F1160","F1161","F1162","F1163","F1164","F1165","F1167","F1169","F1170","F1171","F1172","F1173","F1174","F1175","F1176","F1177","F1178","F1179","F1180","F1181","F1182","F1183","F1201","F1202","F1203","F1204","F1205","F1206","F1207","F1208","F1209","F1210","F1211","F1212","F1213","F1214","F1215","F1216","F1217","F1218","F1219","F1220","F1221","F1222","F1223","F1224","F1225","F1226","F1227","F1228","F1229","F1230","F1231","F1232","F1233","F1240","F1241","F1242","F1249","F1250","F1251","F1258","F1259","F1260","F1267","F1268","F1269","F1276","F1277","F1278","F1285","F1286","F1287","F1294","F1295","F1296","F1302","F1303","F1304","F1305","F1306","F1307","F1308","F1309","F1310","F1311","F1312","F1313","1314","1324","1334","1318","1325","1335","1333","1317","1326","1336","1315","1327","1337","1343","1316","1328","1338","1319","1329","1339","1320","1330","1340","1323","1321","1331","1341","1322","1332","1342","1019.1","1079.1","1020.1","1027.1","1060.1","1018.1","1021.1","1025.1","1026.1","1024.1","personid","responseID","NumberJudg","CG_Min","CU_Max","Min_Max_Di","CG_Score","CU_Score","C_Sum_Disc","Controls_D","Completion","Geography_","Discard_","StartDate","EndDate","StatusResp","IPaddress","DurationSe","Finished","RecordedDa","UserLang","Consent","GenderOthe","RaceOther","nLangs","Langs","MoCity","MoState","MoCountry","FaCity","FaState","FaCountry","CuCity","CuState","TimeCu","MoLon","MoLat","FaLon","FaLat","CuLon","CuLat","Id","Input_FID","Row_Labels","Region_Nam","Field5","Field6","Field7","Field8","Field9","Field10","OBJECTID_1","SHAPE_Leng","Dialect_Re","Shape_Le_1","Region","Sub_Region","SubSub_Reg","OBJECTID_2","OBJECTID","NAME","STATE_NAME","STATE_FIPS","CNTY_FIPS","FIPS","POPULATION","POP_SQMI","POP2010","POP10_SQMI","WHITE","BLACK","AMERI_ES","ASIAN","HAWN_PI","HISPANIC","OTHER","MULT_RACE","MALES","FEMALES","AGE_UNDER5","AGE_5_9","AGE_10_14","AGE_15_19","AGE_20_24","AGE_25_34","AGE_35_44","AGE_45_54","AGE_55_64","AGE_65_74","AGE_75_84","AGE_85_UP","MED_AGE","MED_AGE_M","MED_AGE_F","HOUSEHOLDS","AVE_HH_SZ","HSEHLD_1_M","HSEHLD_1_F","MARHH_CHD","MARHH_NO_C","MHH_CHILD","FHH_CHILD","FAMILIES","AVE_FAM_SZ","HSE_UNITS","VACANT","OWNER_OCC","RENTER_OCC","NO_FARMS12","AVE_SIZE12","CROP_ACR12","AVE_SALE12","SQMI","Shape__Are","Shape__Len","UACE10","GEOID10","NAME10","NAMELSAD10","LSAD10","MTFCC10","UATYP10","FUNCSTAT10","ALAND10","AWATER10","INTPTLAT10","INTPTLON10"
"11",5012,1,5012,1,5012,13,"46","41-50","Male","bachelor's","1e+05","white","Portland","Oregon","45.5118","-122.67563","18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1,1,1,3,1,1,1,1,1,1,1,1,1,3,2,2,1,3,2,3,1,5,1,1,4,1,1,2,1,2,1,5,5,2,5,5,"R_2EgFGBOwQYOjZYL Survey 13","R_2EgFGBOwQYOjZYL",47,"2","2","NA","NA","NA","NA","NA","NA","NA","NA","2020-11-10 17:39:14","2020-11-10 17:48:53","IP Address","24.21.247.57","578","1","2020-11-10 17:48:54","EN","I agree.","NA","NA","1","english","Salem","Oregon","Marion","Pasadena","California","Los Angeles","Portland","Oregon","42","-123.04381","44.93326","-118.14427","34.14745","-122.67563","45.5118",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Portland","Oregon","41","51","41051","818453","1758.4","735334","1579.8","562421","41401","7825","47950","4029","80138","37865","33843","363645","371689","46298","42050","39077","41436","53416","136118","112550","99199","87767","41016","23865","12542","35.8","35.3","36.2","304540","2.35","45941","53467","51943","65681","7525","21115","163539","3.03","324832","20292","166210","138330","653","39","15623","114209","465.45","0.144014481204564","2.7986903823236","71317","71317","Portland, OR--WA","Portland, OR--WA Urbanized Area","75","G3500","U","S","1358123751","34929309","45.5204041","-122.6510867"
"12",5013,1,5013,1,5013,13,"21","18-30","Female","high school diploma","50000","white","Portland","Oregon","45.5118","-122.67563","10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,4,5,3,2,3,5,3,3,5,5,2,3,5,2,5,5,2,2,5,5,1,2,4,2,3,5,2,3,2,4,2,4,5,5,5,5,"R_2tJw5VlOxUFcOjn Survey 13","R_2tJw5VlOxUFcOjn",47,"4","4","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-23 07:52:12","2021-03-23 08:01:19","IP Address","71.231.251.203","546","1","2021-03-23 08:01:19","EN","I agree.","NA","NA","4","english, spanish portuegess, als","Portland","Oregon","Multnomah","Montgomery","Alabama","Montgomery","Vancouver","Washington","4","-122.67563","45.5118","-86.30008","32.38015","-122.67156","45.63222",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Portland","Oregon","41","51","41051","818453","1758.4","735334","1579.8","562421","41401","7825","47950","4029","80138","37865","33843","363645","371689","46298","42050","39077","41436","53416","136118","112550","99199","87767","41016","23865","12542","35.8","35.3","36.2","304540","2.35","45941","53467","51943","65681","7525","21115","163539","3.03","324832","20292","166210","138330","653","39","15623","114209","465.45","0.144014481204564","2.7986903823236","71317","71317","Portland, OR--WA","Portland, OR--WA Urbanized Area","75","G3500","U","S","1358123751","34929309","45.5204041","-122.6510867"
"13",5014,1,5014,1,5014,13,"33","31-40","Female","high school diploma","50000","white","Tacoma","Washington","47.25514","-122.44164","11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,2,2,1,1,5,3,1,1,3,3,1,1,2,1,3,4,1,1,3,3,1,3,3,1,2,3,2,4,4,3,2,3,3,2,3,5,"R_3J4PtURYtJNG9nS Survey 13","R_3J4PtURYtJNG9nS",47,"2","4","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-22 10:30:46","2021-03-22 10:42:50","IP Address","24.35.78.57","724","1","2021-03-22 10:42:51","EN","I agree.","NA","NA","1","english","Seattle","Washington","King","Salt Lake City","Utah","Salt Lake","Seattle","Washington","6","-122.32945","47.60358","-111.88822","40.76031","-122.32945","47.60358",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Tacoma","Washington","53","53","53053","883364","521.9","795225","469.9","590040","53998","10879","47501","10588","72849","27872","54347","392934","402291","55663","53579","54838","56289","56203","112050","108427","118943","91448","48907","27697","11181","35.9","34.9","36.8","299918","2.59","34710","40467","66736","80149","10047","27086","202174","3.09","325375","25457","189080","110838","1607","28","12058","40371","1692.49","0.506114295972837","4.88706450094886","80389","80389","Seattle, WA","Seattle, WA Urbanized Area","75","G3500","U","S","2614784972","174294695","47.4684093","-122.2746615"
"14",5015,1,5015,1,5015,13,"36","31-40","Female","bachelor's","1e+05","white","Tacoma","Washington","47.25514","-122.44164","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,1,3,2,2,2,1,1,2,2,1,1,3,2,1,2,1,2,2,3,1,3,1,1,5,2,1,1,1,1,1,3,5,3,5,5,"R_1hQHKQ8hwSNJqbZ Survey 13","R_1hQHKQ8hwSNJqbZ",47,"3","1","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-22 18:40:10","2021-03-22 18:46:43","IP Address","71.212.104.110","392","1","2021-03-22 18:46:43","EN","I agree.","NA","NA","1","english","Annapolis","Maryland","Anne Arundel","NA","NA","NA","Tacoma","Washington","33","-76.49014","38.97679","NA","NA","-122.44164","47.25514",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Tacoma","Washington","53","53","53053","883364","521.9","795225","469.9","590040","53998","10879","47501","10588","72849","27872","54347","392934","402291","55663","53579","54838","56289","56203","112050","108427","118943","91448","48907","27697","11181","35.9","34.9","36.8","299918","2.59","34710","40467","66736","80149","10047","27086","202174","3.09","325375","25457","189080","110838","1607","28","12058","40371","1692.49","0.506114295972837","4.88706450094886","80389","80389","Seattle, WA","Seattle, WA Urbanized Area","75","G3500","U","S","2614784972","174294695","47.4684093","-122.2746615"
"15",5016,1,5016,1,5016,13,"32","31-40","Male","some college","25000","white","San Francisco","California","37.77713","-122.41964","10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,4,2,4,2,1,4,2,3,4,4,4,1,3,3,2,4,3,2,3,5,4,3,3,4,4,4,1,1,1,1,2,3,5,5,5,5,"R_27j3CRXiYFXFIpc Survey 13","R_27j3CRXiYFXFIpc",47,"3","2","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-22 10:58:18","2021-03-22 11:04:13","IP Address","74.197.237.2","354","1","2021-03-22 11:04:14","EN","I agree.","NA","NA","1","english","Los Angeles","California","Los Angeles","Los Angeles","California","Los Angeles","NA","NA","8","-118.2455","34.05361","-118.2455","34.05361","NA","NA",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","San Francisco","California","6","75","6075","878294","18537.2","805235","16995.3","390387","48870","4024","267915","3359","121774","53021","37659","408462","396773","35203","28462","26299","34606","60618","168120","133682","111807","96596","54322","38029","17491","38.5","38.5","38.5","345811","2.26","66729","66637","43772","65665","4834","13707","151029","3.11","376942","31131","123646","222165","10","9","0","60004","47.38","0.0125094233900732","0.44502331433451","78904","78904","San Francisco--Oakland, CA","San Francisco--Oakland, CA Urbanized Area","75","G3500","U","S","1356434232","24612696","37.6849332","-122.1711798"
"16",5017,1,5017,1,5017,13,"28","18-30","Male","graduate","75000","white","San Francisco","California","37.77713","-122.41964","28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,1,5,1,5,5,5,5,5,5,1,5,5,1,5,1,5,1,2,5,5,1,5,1,5,1,5,1,5,5,1,3,1,5,2,5,"R_RaeIUi2aMdkM4lH Survey 13","R_RaeIUi2aMdkM4lH",47,"1","5","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-22 11:23:22","2021-03-22 11:38:02","IP Address","34.123.50.0","879","1","2021-03-22 11:38:03","EN","I agree.","NA","NA","1","english","San Francisco","California","San Francisco","San Francisco","California","San Francisco","San Francisco","California","28","-122.41964","37.77713","-122.41964","37.77713","-122.41964","37.77713",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","San Francisco","California","6","75","6075","878294","18537.2","805235","16995.3","390387","48870","4024","267915","3359","121774","53021","37659","408462","396773","35203","28462","26299","34606","60618","168120","133682","111807","96596","54322","38029","17491","38.5","38.5","38.5","345811","2.26","66729","66637","43772","65665","4834","13707","151029","3.11","376942","31131","123646","222165","10","9","0","60004","47.38","0.0125094233900732","0.44502331433451","78904","78904","San Francisco--Oakland, CA","San Francisco--Oakland, CA Urbanized Area","75","G3500","U","S","1356434232","24612696","37.6849332","-122.1711798"
"17",5018,1,5018,1,5018,13,"28","18-30","Male","graduate","75000","white","San Francisco","California","37.77713","-122.41964","28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,5,4,5,4,5,5,3,3,5,5,4,5,5,4,3,5,4,5,3,4,4,5,3,3,4,5,4,3,3,5,4,4,5,4,5,5,"R_2bJWOcDZkSVGaY3 Survey 13","R_2bJWOcDZkSVGaY3",47,"4","5","NA","NA","NA","NA","NA","NA","NA","NA","2020-11-10 14:55:30","2020-11-10 15:26:29","IP Address","196.16.109.158","1859","1","2020-11-10 15:26:30","EN","I agree.","NA","NA","1","english","San Francisco","California","San Francisco","San Francisco","California","San Francisco","San Francisco","California","28","-122.41964","37.77713","-122.41964","37.77713","-122.41964","37.77713",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","San Francisco","California","6","75","6075","878294","18537.2","805235","16995.3","390387","48870","4024","267915","3359","121774","53021","37659","408462","396773","35203","28462","26299","34606","60618","168120","133682","111807","96596","54322","38029","17491","38.5","38.5","38.5","345811","2.26","66729","66637","43772","65665","4834","13707","151029","3.11","376942","31131","123646","222165","10","9","0","60004","47.38","0.0125094233900732","0.44502331433451","78904","78904","San Francisco--Oakland, CA","San Francisco--Oakland, CA Urbanized Area","75","G3500","U","S","1356434232","24612696","37.6849332","-122.1711798"
"18",5019,1,5019,1,5019,13,"67","61-70","Male","some college","37500","white","San Francisco","California","37.77713","-122.41964","18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,2,1,2,2,1,2,3,2,1,4,1,1,4,2,3,2,3,1,4,2,1,3,4,1,1,1,1,1,3,5,5,5,5,"R_AFMiYCeuAHQZfOx Survey 13","R_AFMiYCeuAHQZfOx",47,"3","1","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-22 10:39:10","2021-03-22 10:50:45","IP Address","72.207.65.84","695","1","2021-03-22 10:50:46","EN","I agree.","NA","NA","1","english","San Francisco","California","San Francisco","Chicago","Illinois","Cook","San Diego","California","49","-122.41964","37.77713","-87.63245","41.88425","-117.16171","32.71568",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","San Francisco","California","6","75","6075","878294","18537.2","805235","16995.3","390387","48870","4024","267915","3359","121774","53021","37659","408462","396773","35203","28462","26299","34606","60618","168120","133682","111807","96596","54322","38029","17491","38.5","38.5","38.5","345811","2.26","66729","66637","43772","65665","4834","13707","151029","3.11","376942","31131","123646","222165","10","9","0","60004","47.38","0.0125094233900732","0.44502331433451","78904","78904","San Francisco--Oakland, CA","San Francisco--Oakland, CA Urbanized Area","75","G3500","U","S","1356434232","24612696","37.6849332","-122.1711798"
"19",5020,1,5020,1,5020,13,"28","18-30","Male","bachelor's","62500","black,hispanic","San Francisco","California","37.77713","-122.41964","18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,5,2,3,5,3,1,5,5,3,5,5,3,2,5,5,5,5,3,5,5,5,3,5,3,3,4,5,2,1,1,1,3,5,5,5,5,5,"R_20MybukYjJr9jLu Survey 13","R_20MybukYjJr9jLu",47,"5","3","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-24 08:09:24","2021-03-24 08:17:33","IP Address","66.176.72.219","488","1","2021-03-24 08:17:36","EN","I agree.","NA","NA","2","english, spanish","NA","NA","NA","Ciudad de Panamá","NA","NA","Hollywood","Florida","7","NA","NA","-79.5354","8.95239","-80.16027","26.01068",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","San Francisco","California","6","75","6075","878294","18537.2","805235","16995.3","390387","48870","4024","267915","3359","121774","53021","37659","408462","396773","35203","28462","26299","34606","60618","168120","133682","111807","96596","54322","38029","17491","38.5","38.5","38.5","345811","2.26","66729","66637","43772","65665","4834","13707","151029","3.11","376942","31131","123646","222165","10","9","0","60004","47.38","0.0125094233900732","0.44502331433451","78904","78904","San Francisco--Oakland, CA","San Francisco--Oakland, CA Urbanized Area","75","G3500","U","S","1356434232","24612696","37.6849332","-122.1711798"
"20",5021,1,5021,1,5021,13,"28","18-30","Male","graduate","75000","white","San Francisco","California","37.77713","-122.41964","28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,1,5,1,1,1,5,1,5,5,5,5,5,5,1,5,1,5,1,1,5,5,1,5,1,2,1,1,5,2,1,1,5,5,1,1,5,"R_1LFD1if1ewZKpIp Survey 13","R_1LFD1if1ewZKpIp",47,"1","5","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-26 11:38:04","2021-03-26 11:45:03","IP Address","50.231.89.156","419","1","2021-03-26 11:45:04","EN","I agree.","NA","NA","1","english","San Francisco","California","San Francisco","San Francisco","California","San Francisco","San Francisco","California","28","-122.41964","37.77713","-122.41964","37.77713","-122.41964","37.77713",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","San Francisco","California","6","75","6075","878294","18537.2","805235","16995.3","390387","48870","4024","267915","3359","121774","53021","37659","408462","396773","35203","28462","26299","34606","60618","168120","133682","111807","96596","54322","38029","17491","38.5","38.5","38.5","345811","2.26","66729","66637","43772","65665","4834","13707","151029","3.11","376942","31131","123646","222165","10","9","0","60004","47.38","0.0125094233900732","0.44502331433451","78904","78904","San Francisco--Oakland, CA","San Francisco--Oakland, CA Urbanized Area","75","G3500","U","S","1356434232","24612696","37.6849332","-122.1711798"
